A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.19437792950125;0.08494069276149974	#	-4.82544794411657;-0.8540089958634298	#	-5.9636953694600505;-1.8757261943399497	-0.25487417621414005;0.72846538145406	-5.7772578825632;-1.8131481351968004	#	-6.5725372918395;-2.5182507484005	-0.22165955548175004;1.0506655486529999	-5.88779628754455;-2.12678859793545	#	#	#	-6.445573081631601;-1.9193920809084002	#	-5.475365336588901;-2.8840220549111	-0.10365036961679996;1.0586785800407998	-9.589380572238154;-2.15773377776425	0.10316141722677497;0.786906235243225	#	-0.0006603450376900244;0.84253763431837	-6.8774588572248;-2.4150216203951995	-0.023025831026840082;0.9439961329206401	-5.3903988042978;-2.9895359872422	-0.3150090252936101;0.90594523467161	-7.3713255622213;-0.17148832923142843	-0.22053554851994;0.99479987347794	-6.261551309076149;-2.1294194050849233	#	#	0.23929251028693999;1.0467928733872098	-6.691915501109401;-3.0572581145105997	-1.3988843019656365;1.054470881809285	#	-0.09490241678525513;1.1249468268332552	#	#	#	-0.28943348335480007;1.0326761955728	-7.0131422917308;-3.7447714142292	-0.10252714045961003;0.7943283129716101	#	-0.05884419158124499;0.90888799296558	#	0.06291995447039506;1.4336054223875037	-7.2443847061932;-4.160205166446801	-0.0012331603440623728;1.1783822359598501	#	-0.19246400187736;0.81346377466732	#	-0.3563915993131201;1.04780220304312	-6.9294257154045;-4.499770037185	-0.24438894889792;1.10824486552404	-9.4051505669284;-4.9741806214516	#	#	-0.1095959587464551;1.02923317977123	-8.4678693602536;-6.0376169495664005	#	-8.4457440854912;-6.9877991748088	#	#	#	#	0.006519722531479033;0.9019356379695209	-9.4393115941995;-6.5958947228385	#	-9.432409636419202;-7.311390764580801	0.396501178404421;1.190340098779579	#	#	#	#	-10.75762349666355;-7.9072028071799	#	#	#	-10.8101021070785;-9.2805831375215	0.02832437204645999;1.318925277217885	cafe/restaurant	0.0003200000000000001	0.2	1	22.616128	4977	4883	0.5875	22.616128	2	10
#	#	-6.12322864964295;-3.84453417113705	0.09871773537846001;0.79205815096554	-6.9323283077949505;-4.91885095288505	-0.13524837666356;0.99344522528956	-8.7663219719623;-4.3686377209777	0.09727639130759996;0.6571934997524	-8.0764516730185;-5.7421654813415	0.133887168380875;0.704596373939125	#	0.15146037546682997;0.60580059864917	-9.189058431693251;-6.23925713522675	0.15010829193425002;0.62580335906775	#	#	#	#	-10.0236921047238;-6.447724358656199	-0.2609594572400751;0.8563796356160751	#	-0.2379320335184701;0.8329101385664701	-9.995759055293298;-6.517682973646699	-0.24562852494272003;0.88075552651872	-10.36215202040365;-6.160642090556349	0.11207171707661995;0.6300523122133801	#	#	-9.6788065133082;-7.2358237164918	-0.1985443886526299;0.7773555067446299	-10.5475169762429;-6.640578722197101	-0.011104847504580073;0.78821752897658	-9.9310658914396;-7.507960967040399	#	-9.9892034403138;-7.681279964086199	#	-10.2286000214018;-7.657939142078199	-0.1773101184056199;1.05850632685962	-11.226900894925;-6.833190834055001	#	#	#	#	#	#	#	#	#	#	0.37919023245847994;0.98166650589752	#	0.16300973298678;1.3607044467612202	-10.872723898529;-9.021670401971	#	-10.959659109895;-9.330626041704999	#	-12.032260208456652;-8.50182136514335	-0.41888482266981;1.1048133072318098	#	-0.021822481831202;0.719229999027202	#	-0.00544205743231696;0.7703219006643169	-11.9246537384289;-9.065835972771099	#	-11.2365779531235;-9.882767336276501	-0.20784943004087997;0.56037921600288	#	-0.3651791216957425;0.6631980460577425	#	-0.15318894569778452;0.4327397812457845	-11.8222383286818;-9.447933579118201	-0.49984414584689896;0.750865575332899	-11.186222212565;-10.077781796235001	-0.5152378895067395;0.7417342949867396	-11.32220991677385;-9.950686084626149	-0.223353632082262;0.424102168858262	#	-0.46753021789836;0.65969749114076	#	#	car	0.004115226337448558	0.3333333333333333	1	22.333333333333332	4886	4886	0.5875	22.333333333333332	1	3
#	0.06871592343388405;0.744348612522212	-7.40826448916094;-3.37171998437906	0.04310491691157997;0.58236968459042	#	#	#	#	#	#	#	#	-7.767942180672749;-3.9753405137872497	#	-9.601482337834;-5.457795506186	#	-9.9727298456672;-5.1887114794928	#	#	#	-8.9265350794358;-4.284781302225399	#	-9.654487289759901;-5.7826667460401	#	-8.90120271603975;-5.859428399044449	-0.39296418583312;0.93898591594712	-10.4233749220404;-5.816996718079599	#	#	0.09138641628989;1.18895313120916	#	#	#	#	-10.3718234822848;-6.8251769856614	#	#	-0.5440507364353001;0.9474518699193001	#	#	#	#	-11.212218410726;-6.848154575994	0.36970146306149215;1.176997285215035	#	0.09228243763636002;0.9055881136631277	-10.181954380932401;-8.2789499840676	#	#	#	#	0.10909992942639002;0.70794728631361	-11.07813734292375;-7.442139403256249	0.19764784136032;0.74831093030368	-11.5171290842432;-7.3468044296768	#	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.9496171635741699	-11.1724236639326;-8.2319227245581	-0.408617474022862;1.0089489430201	-11.5884491883793;-8.0997952949607	-0.47752741784201835;0.7269482013080184	#	#	#	#	#	#	#	#	#	-0.546875070117902;0.741734945643102	-10.62728200511;-9.26304764655	#	#	#	-10.341517472095196;-9.983650344032872	#	-11.0355189759882;-8.8966499072842	#	library	1.0	1.0	1	26.333333333333332	4996	4887	0.4	26.333333333333332	3	3
#	#	#	#	#	#	-8.8345029114902;-4.1704006464325	-0.21293727351789993;0.8719021240938999	#	#	#	#	#	#	#	#	-9.7382634573221;-5.020689790677899	-0.17805640851103993;0.7518067512150399	#	0.03233279389767496;0.649370800400325	#	#	-9.654487289759901;-5.7826667460401	0.17679355162391996;0.71228760887608	-8.59374438513555;-5.9001241947202505	0.26843228987193996;0.93898591594712	#	-0.033353731033319955;1.14913478766732	#	#	#	#	-9.594868597564801;-5.0178926292552	#	-10.156906904952207;-6.8251769856614	-0.12348102599779504;1.15178100602493	#	#	#	#	#	-0.22444039674728;1.26302718455328	-11.212218410726;-6.848154575994	#	-10.97206550930515;-6.514886661294849	0.09228243763636002;0.81308781852535	-10.181954380932401;-5.683739984006113	#	#	-0.048777402453760055;0.79038597840776	-10.124720914126199;-8.2378152337738	#	-11.07813734292375;-7.442139403256249	#	#	#	#	-0.32361004086416995;0.9496171635741699	#	0.10522640538789996;0.874668529414862	#	#	-11.8784012176749;-7.9407842951651	#	#	#	-10.665698961188498;-9.1931763061715	#	#	#	-10.5138116702609;-9.3266592954791	#	-11.2663729270325;-8.6658011810275	#	#	#	#	-0.32354513620932007;0.63026292528532	#	-0.47979467329644004;0.7077525275444401	library	0.401877572016461	0.8333333333333334	1	22.68	4996	4887	0.3625	22.68	5	6
#	#	-4.80780005768724;-1.42231111819276	#	#	-0.09579094427146007;0.94991048106746	#	-0.04598423880024999;0.9028954212346	-6.445797883306501;-2.6372256758335	#	#	#	#	#	#	#	-6.3456694165744;-3.4221026372456	#	#	#	#	#	#	0.20984139341687996;0.78226607530712	-6.8282008759475;-3.4936691855925	#	#	#	-8.382412907423749;-3.2928654140562506	-0.02975477511507496;0.727408936831075	#	#	-7.1833805394261;-3.7506485631939	#	#	#	-7.652712439123;-3.0203854348019994	#	-7.349502226241;-4.037320795738999	#	#	#	#	#	-8.851692604851898;-4.0715297823481	0.169329748556875;0.7899283752380263	-7.2400024601068;-5.4026189045132	#	-7.6761776845784;-4.9665715304816	-0.3249102745889601;1.1597633992429601	-7.8379520997058005;-3.8689435996542003	#	-10.442617632073304;-4.499770037185	0.17941503626391997;0.7536878998119201	#	#	#	-0.07074928177961998;1.10572459433841	#	#	#	#	#	0.23786666939708995;0.9029018900626775	-10.245170807772;-6.496156791888	0.12421560573749602;0.738798522572504	-11.190086705495;-7.8650355490049995	0.1359510597383815;0.7155818270176185	-10.60877961612715;-7.47143920153285	0.18162881200341857;0.8809630990005815	-10.266805206017901;-8.2827325853379	#	-10.973985727415;-8.6371819516475	-0.2887517671907765;1.0057419750487766	#	#	#	#	-11.7655400613034;-9.7941600560966	-0.13844834951930496;0.415110069288875	cafe/restaurant	1.2923554348998159e-05	0.10526315789473684	1	18.1983548522496	4970	4888	0.4125	18.1983548522496	2	19
-5.055332599436325;-1.448019739563675	#	#	#	#	#	#	-0.04598423880024999;0.9028954212346	#	#	-4.8182733026798;-3.1467143295202	#	#	#	-6.445573081631601;-1.9193920809084002	#	#	#	#	#	#	#	-7.502439985005299;-2.7118823631146998	0.20984139341687996;0.78226607530712	#	#	#	#	#	#	#	#	-7.1833805394261;-3.7506485631939	#	-8.1893286021064;-3.0139850493536002	-0.33327125584421013;0.9065755163582101	#	0.12980110898185998;0.68378779134214	-7.349502226241;-4.037320795738999	#	#	-0.34398264377513005;0.7330828343433013	#	-0.245469032296595;1.159811852260595	#	#	#	#	#	-0.3249102745889601;1.1597633992429601	-7.8379520997058005;-3.8689435996542003	-0.32342948083912004;1.08076432151712	#	0.17941503626391997;0.7536878998119201	-9.101347396965199;-5.5826359696748	#	#	#	#	#	#	#	#	-0.043408478345742574;1.2606012571697427	#	#	#	#	-10.60877961612715;-7.47143920153285	0.18162881200341857;0.8809630990005815	-10.318587583581;-8.2827325853379	#	#	#	#	#	#	-0.5870778434297245;1.323159939412216	-11.7655400613034;-9.7941600560966	-0.13844834951930496;0.415110069288875	cafe/restaurant	3.0517578125e-05	0.125	1	15.905599999999998	4888	4888	0.3125	15.905599999999998	1	8
#	#	#	0.48470547488292004;1.87138630605708	#	0.30160226256232;1.19791776999568	#	#	#	#	#	#	#	#	#	0.67728725929222;1.3498830139038152	#	0.43191304089072013;1.61361413970928	-8.3863205047069;-6.0265157195218	#	-8.7313023993702;-5.2122485920898	0.47073235326259993;1.28199617713199	-8.8999711323887;-5.308134246006199	#	#	#	#	#	#	#	-8.3570436159021;-5.5278814319378995	#	-8.5890253862927;-4.7524425893273	#	-9.2589513068292;-4.2234819041508	#	-9.906988315964;-5.738349052196	#	#	0.41295968826649987;0.6614869699780901	#	#	#	#	-9.1980342473297;-6.0540161667416	-0.216212710872475;0.741724085388475	-10.0792821334716;-6.0764108159284	#	-8.6202614214792;-6.532067065144799	0.16970055163620001;0.68693829284872	#	0.06713613369623994;1.38873030061976	#	#	-9.314395127129199;-5.0605829049954	#	-13.359645568994345;-6.0326702828568	#	#	#	#	#	-10.2635761436968;-7.6009710965119	#	-11.499170119561501;-8.063099884558	#	-11.256393441031001;-8.121345207769	-0.2347760665649561;0.8122988678749561	-11.36515161429715;-8.990784966364	#	#	#	-11.654072786879999;-8.956568465130001	#	#	#	-11.234714777448751;-8.82351614287055	#	#	#	home	0.050016000000000005	0.6	1	5.0	4889	4889	0.35	5.0	0	0
-5.276287633866125;-2.213474828313875	#	-5.6371011284248;-3.0328788672752003	#	-6.28779118762035;-2.0777930818996495	#	#	-0.03634621549584993;1.2409646881438499	#	#	#	#	#	0.14207065113417;1.0744329827158299	#	#	#	-0.27976758722812006;1.05691070487812	-7.98356772310445;-4.338831366535549	#	-6.743301596515201;-4.8841788304047995	#	-6.5591235652735005;-4.262280869846499	#	#	#	#	#	-8.7923605301974;-4.174457273328301	#	#	#	#	#	#	#	-8.338321087698;-3.474908613301999	#	#	#	-9.403159180874301;-5.257565195215601	#	-7.4994517126664;-5.7538261787736	-0.19361630545081;0.95435962841281	#	-0.09694733346550499;0.7541170039856049	#	0.01660990885408492;0.676089456135915	#	#	#	#	#	-0.12523917801118006;1.434905865850303	#	#	-9.77295974787525;-6.985771187364749	-0.8865764843524311;0.7745959782591	-10.9398513694375;-6.7973756694025	#	-10.5281438013213;-8.080879129818701	#	-11.777326291785801;-8.2172890741742	-0.36997871811440497;1.028524476496405	-10.57765964029125;-7.713829489268749	#	#	#	#	#	-11.0851342203276;-9.854013239072401	#	#	-0.35510631584796204;0.620454185549962	-11.27779374566765;-8.7789469809413	0.09389712434925446;0.9751564089627455	#	#	-10.5998426501844;-9.6481419580156	-0.11292961400474999;0.714251381156245	metro_station	1.0	1.0	1	22.0	4926	4890	0.375	22.0	2	2
-5.276287633866125;-2.213474828313875	#	-5.966360907459113;-3.0328788672752003	#	-6.28779118762035;-2.0777930818996495	#	#	-0.03634621549584993;1.2409646881438499	#	#	#	#	#	0.14207065113417;1.0744329827158299	#	#	#	-0.27976758722812006;1.05691070487812	-7.98356772310445;-4.338831366535549	#	-6.743301596515201;-4.8841788304047995	#	-6.5591235652735005;-4.262280869846499	#	#	#	#	#	-8.7923605301974;-4.174457273328301	#	#	#	#	#	#	#	-8.338321087698;-3.474908613301999	-0.23713616139378996;1.06260182414379	#	#	-9.403159180874301;-5.257565195215601	#	-7.4994517126664;-5.7538261787736	-0.19361630545081;0.95435962841281	#	-0.09694733346550499;0.7541170039856049	#	0.01660990885408492;0.676089456135915	-7.9323907275264;-5.8679288958336	#	#	#	#	-0.12523917801118006;1.434905865850303	#	#	-9.77295974787525;-6.985771187364749	-0.8865764843524311;0.7745959782591	-10.9398513694375;-6.7973756694025	#	-10.5281438013213;-8.080879129818701	#	-11.777326291785801;-8.2172890741742	-0.36997871811440497;1.028524476496405	-10.57765964029125;-7.713829489268749	#	#	#	#	#	-11.0851342203276;-9.854013239072401	#	-11.377979041185;-8.223187087014999	-0.35510631584796204;0.620454185549962	-11.27779374566765;-8.7789469809413	#	#	#	-10.5998426501844;-9.6481419580156	-0.11292961400474999;0.714251381156245	metro_station	1.0	1.0	1	22.0	4926	4890	0.4	22.0	2	2
#	#	#	-0.35810596556402;0.95153704165602	#	-0.3059956381316599;0.9056901404356599	#	#	#	-0.115240466412875;0.697587796048875	-6.61219756186315;-3.0899840112768504	#	#	#	#	-0.254114458845685;0.832333166605685	#	#	-6.8086136571651;-3.0951086900949	#	#	#	#	#	#	#	#	#	#	#	#	#	-8.7615567964171;-4.6557401189629	#	-8.7217859508996;-6.2040512495604005	#	#	#	-9.462531795101;-6.3193392130940005	#	#	#	#	0.02589339357053999;0.9716761594238784	-9.880360033185799;-5.4877779800742	#	#	-0.30291770671836005;1.13594676007836	#	-0.44588229561908;0.88817230985308	#	#	#	#	#	-0.4013048607056949;0.6603440191416949	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.22933145997528298;0.35878588920358545	-9.8774492033915;-7.898861912088499	#	#	#	#	-0.578369821091483;0.752511547508483	-10.35345460340795;-7.95923021879205	#	-10.584468933153401;-8.6130889279466	#	forest_path	0.2373046875	0.75	1	11.5	4982	4892	0.2375	11.5	3	4
#	-0.23896828815509996;0.8393388001251	#	-0.35810596556402;0.95153704165602	-6.9489169408108005;-2.5558754391891996	-0.3059956381316599;0.9056901404356599	#	#	#	#	-6.61219756186315;-3.0899840112768504	#	#	#	#	#	#	0.140177970052;0.69081874279168	#	#	#	#	-6.7662539449018;-4.2725390184382	#	#	#	#	#	#	#	#	#	-8.7615567964171;-4.6557401189629	#	#	#	#	#	-9.462531795101;-6.3193392130940005	#	-9.2065856406485;-5.1211220437715	#	-8.396112020279201;-6.2764238719808	0.02589339357053999;0.5800886719874601	#	#	-8.9093208423464;-6.707733251442186	#	#	-1.3642824786821564;0.88817230985308	#	#	#	#	#	-0.4013048607056949;0.6603440191416949	#	#	#	#	#	#	-12.477866853398115;-7.123486539843701	#	#	#	#	#	#	-0.22933145997528298;0.35878588920358545	-9.8774492033915;-7.898861912088499	#	#	#	-10.08205711596905;-8.045552031870951	-0.578369821091483;0.752511547508483	-10.35345460340795;-7.95923021879205	-0.495845896922456;0.7007496711344561	-10.584468933153401;-8.6130889279466	#	forest_path	0.2373046875	0.75	1	11.5	4982	4892	0.2875	11.5	3	4
#	#	-7.79124437656531;-3.6895943152546904	#	-7.6709506286472005;-4.7422562942328	#	-7.4586683823255004;-5.2907958642345	#	-6.74130991714525;-5.08273814937475	0.23304525208951554;1.298267029139	#	#	-8.78692580255175;-5.716724453168251	#	#	0.511692970230215;1.2532365876017848	#	#	#	0.22601507884545002;0.85972978822655	#	-0.014286452233990055;1.28199617713199	-9.1143307127138;-5.308134246006199	#	#	#	#	#	#	0.30897474584495005;0.8137505538090499	-7.7174853361213;-5.9660992222387	-0.05021160433162003;0.9448631908796201	#	0.048718738514470006;0.7474557935275299	#	#	#	0.0013095093066699537;0.06860416412667314	-9.284161846014;-5.498811639726	-0.22160659943864014;1.2767843700126402	-7.7599155087388265;-6.524716485763	#	-9.7346278798312;-5.1211889688288	#	#	#	-9.963350687410001;-6.68230862385	#	#	#	-9.9176874168372;-5.1028246462828	-0.06970823085296002;0.8388877589069601	#	#	#	#	#	-0.29409475794929;0.89564213800129	#	#	-9.951481571716998;-8.389397738843	-0.4801357222882763;0.9693179888922763	#	#	#	#	#	#	-10.85280646961765;-9.04110284992235	#	#	#	#	#	-10.515625477668;-9.30019616225739	#	#	#	#	#	home	0.00041152263374485585	0.3333333333333333	1	17.666666666666668	4893	4893	0.3375	17.666666666666668	0	0
#	#	-7.79124437656531;-3.6895943152546904	#	-7.6709506286472005;-4.7422562942328	#	-7.4586683823255004;-5.2907958642345	#	#	0.05308330792100002;1.298267029139	#	#	-8.78692580255175;-5.716724453168251	#	#	0.511692970230215;1.2532365876017848	#	#	#	0.22601507884545002;0.85972978822655	#	-0.014286452233990055;1.28199617713199	-9.1143307127138;-5.308134246006199	#	#	#	#	#	#	0.30897474584495005;0.8137505538090499	-7.7174853361213;-5.9660992222387	-0.05021160433162003;0.9448631908796201	#	0.048718738514470006;0.7474557935275299	#	#	#	0.0013095093066699537;1.00274697357333	-9.284161846014;-5.498811639726	-0.22160659943864014;1.2767843700126402	-7.7599155087388265;-6.524716485763	#	-9.7346278798312;-5.1211889688288	#	#	#	-9.963350687410001;-6.68230862385	#	-8.5949010517084;-5.8852948976116	#	-9.9176874168372;-5.1028246462828	-0.06970823085296002;0.8388877589069601	#	#	#	#	#	-0.29409475794929;0.89564213800129	#	#	-9.951481571716998;-8.389397738843	-0.4801357222882763;0.9693179888922763	#	-0.16556096458889752;0.6470827836308974	#	#	#	#	-10.85280646961765;-9.04110284992235	#	#	#	#	#	-10.515625477668;-8.853172347792	#	#	#	#	#	home	0.00041152263374485585	0.3333333333333333	1	17.666666666666668	4893	4893	0.35	17.666666666666668	0	0
-5.1033703259216505;-0.6112448777783501	#	#	-0.7860056344852107;1.323557330384455	-5.56337866756971;-4.2739781149462495	#	-5.8565997013933;-3.3170918944867	#	-7.23854757090025;-4.35140412329975	-0.02001599999862491;1.034931319366625	#	#	#	-0.16165563908355995;1.13223494351956	#	#	#	#	-6.1172053658247;-2.9640429612281496	0.0829544973723999;0.7411238756064251	-6.5629874702502;-3.0439336629698	#	#	-0.25540681468992005;1.06976468759384	#	#	#	-0.16826363591612004;0.68575584981212	#	#	#	#	-7.0542736223817;-3.8907755266383	-0.009340125662425036;0.739306718994425	#	#	-6.072527418782;-3.988207786898	-0.14994708255889;0.93671910207089	-8.645204175644;-4.859853969355999	#	#	#	-8.7951145010812;-4.1816755900788	#	#	-0.019593320477444998;0.9505970461868951	#	#	#	-0.22115468883528017;1.22048496546528	-7.990663776189;-4.4120495548309995	-0.33495990544831;0.88338471718431	-8.3155451791425;-5.0100925067175	0.14904965639261997;0.7867786205326599	#	-0.9673908091982142;0.8589767704370299	-9.8555541140753;-5.2721773701247	-0.33154828599716996;0.6687176109048301	#	#	#	#	#	#	#	#	-8.955102573984501;-6.501381662462045	0.14580203644211148;1.0993881374498884	-9.28283948321375;-5.96874749596625	#	-9.9829487613324;-6.8172090952476	#	-9.877752566097499;-7.5329747623225	-0.180175760608962;1.1354782935685546	#	-0.18204137733431097;0.8528875391876217	-9.799666819341;-8.329118544492987	-0.17762231943843998;0.86289556582844	#	#	beach	1.0	1.0	1	25.0	4959	4894	0.45	25.0	3	3
-5.1033703259216505;-0.6112448777783501	#	#	-0.7860056344852107;1.323557330384455	-6.404206365896901;-4.2739781149462495	#	-5.8565997013933;-3.3170918944867	#	-7.23854757090025;-4.35140412329975	#	#	#	#	-0.16165563908355995;1.13223494351956	#	#	#	#	-6.1172053658247;-2.9640429612281496	0.0829544973723999;0.7411238756064251	-6.5629874702502;-3.0439336629698	#	-6.819237608963499;-4.5223949135365	-0.25540681468992005;1.06976468759384	#	#	#	-0.16826363591612004;0.68575584981212	#	#	#	#	-7.0542736223817;-3.8907755266383	-0.009340125662425036;0.739306718994425	#	#	-6.072527418782;-3.988207786898	-0.14994708255889;0.93671910207089	-8.645204175644;-4.859853969355999	#	#	#	#	#	#	-0.019593320477444998;0.9505970461868951	#	#	#	-0.22115468883528017;1.22048496546528	#	-0.33495990544831;0.88338471718431	-8.3155451791425;-5.0100925067175	0.14904965639261997;0.7867786205326599	#	-0.9673908091982142;0.8589767704370299	-9.8555541140753;-5.2721773701247	-0.33154828599716996;-0.3072382302998471	#	#	#	#	#	#	#	#	-8.955102573984501;-6.501381662462045	0.14580203644211148;1.0993881374498884	-9.28283948321375;-5.96874749596625	#	-9.9829487613324;-6.8172090952476	#	-9.877752566097499;-7.5329747623225	-0.180175760608962;1.1354782935685546	#	-0.18204137733431097;0.8528875391876217	-9.799666819341;-8.329118544492987	-0.17762231943843998;0.86289556582844	#	#	beach	0.1	1.0	1	19.666666666666668	4894	4894	0.425	19.666666666666668	0	0
-4.2004427434811005;-1.2056924447189001	#	-5.07643212082338;-0.25862093769662	#	-4.03864416827615;-1.5370510909638497	#	#	#	-4.87800453136475;-1.62228957981525	#	#	#	#	-0.04779874570053988;1.1319250207905398	#	#	#	#	#	-0.05061830257515004;0.84992365286115	-4.4706362129534005;-1.0843768889666	#	#	#	-6.275844763769765;-1.6232323592960503	-0.3330834761450251;0.8693714768510251	-5.2174697429287;-3.2529849206512997	#	-4.30903415705615;-2.47679705944385	#	#	#	-5.7285613472827;-1.8919785503172994	#	#	#	-5.463510009419201;-3.5181450196608	#	-7.267722487659;-1.900286855119	#	#	#	#	#	#	#	#	#	#	-0.1385935066338801;1.08787605000988	#	#	-8.21272482085225;-4.444508774287749	-0.3770642204095801;0.7758866220655801	-8.5290060028838;-5.2057785437762005	#	-8.71923171792688;-4.12265221483335	#	#	#	#	0.059288913230769014;0.7026545214847739	#	-0.33043085374148257;0.8223893472214825	#	#	-9.1146785064225;-7.175383151481499	0.23967392252095443;0.9200537923965965	-8.95670783136115;-8.612015853779008	0.2627226605484135;0.9107092673565715	-9.5321792822345;-7.993278055665501	#	-9.415063882235;-8.136094171084999	#	-9.8655468786777;-7.1224992143823	-0.0732706492123355;1.1676863025903357	#	#	-10.6300262600485;-9.1005072904915	0.179223478695757;1.2436903891480886	city_center	0.1	1.0	1	34.5	4895	4895	0.3875	34.5	0	0
#	#	-4.51227600943405;0.50811818547657	#	#	#	#	#	#	#	#	#	-8.798144081376648;-0.732592832944376	#	#	#	-6.8374140356338;-4.3125154534862	#	#	-0.07269031420060007;0.8612050469926	-6.056352652465801;-3.5996547115342	#	#	0.012324934974359991;0.60321492918364	#	#	#	#	-7.606017247968;-4.891591918172	-0.15912401679081;0.61486555542081	#	#	-7.7171747641518005;-3.0897345323980465	#	#	-0.04437826819306506;0.815515460915065	-9.3765567079238;-4.7215761967161995	#	-8.596737766435;-5.554938493525	#	#	0.11173104849691001;0.93996845460829	-8.5691059855052;-5.2025424558548	#	#	#	-7.864159522155201;-5.1080841887648	#	#	#	#	#	#	#	#	#	#	#	#	0.12017881493696791;1.1323480570850322	-10.944004301767723;-6.6097490130597	0.5254080773385411;1.51474137956436	#	#	#	#	-9.4145936132495;-7.6570665733905	#	#	-0.23709833347116294;1.9503727387064815	-9.3906711386675;-7.402578597784501	#	-9.357167789975001;-7.920085508545001	#	#	#	#	#	-9.292563865219;-8.272884552180999	0.27220646186182995;1.0309171735101699	car	0.2373046875	0.75	1	32.25	4940	4896	0.3	32.25	3	4
#	#	-6.7281903825616105;-3.2775958865383896	-0.326397031035755;0.963986520195755	#	0.011714590495940036;0.72544730937806	-8.1163675446723;-3.718683293687701	#	-7.2283494770839996;-5.262634789356	#	-8.182519031689601;-4.8394010853704	-0.14389161746731;0.88258073861131	-7.5722307542975;-5.7662299605425	0.004741923781540036;0.72779842582446	#	-0.208896855840625;1.084493174458625	#	#	#	#	#	#	#	#	#	0.067478704768695;0.677955834751305	-8.9414924750159;-5.3512271101641	#	#	#	#	0.03480050660346001;0.63837046435454	-9.270653577006001;-5.232145369674	-0.15211411897504007;0.77953528770904	#	-0.3051561828411201;0.9746856465291202	-9.193810211778601;-5.789421479701399	#	-9.483061816673;-5.6301160709869995	#	#	#	-9.3306007236914;-6.0263809631086	-0.43707266592437505;1.047378972692375	-9.8398846977958;-5.4473026446842	#	#	0.018699870878614966;0.5582740459273849	-9.369449135611001;-5.821155362389001	-0.9245594854338796;1.1025927370741602	#	#	#	-0.2676456967213201;0.9025133672833201	#	-0.006836483890129974;0.70092943600813	#	0.03376255044293003;0.68081244122307	#	0.052401436985729966;0.6850072133282701	#	#	#	0.16706865282955752;0.7151307155824425	#	#	-11.0431278118505;-9.0005963871495	#	#	#	#	#	#	#	-11.5889402738256;-9.5939965179744	-0.076635635554475;0.8226085324184751	-11.66453686991565;-9.19884310068435	-0.532339246697228;0.7162822156230281	-12.100833017489899;-9.9595064601101	-0.25961686644468995;0.43311900071249	grocery_store	0.0	0.0	1	17.724864	4897	4897	0.45	17.724864	0	10
#	0.06273402461161998;0.56594399914238	#	#	#	#	-4.7510874339716;-2.7690325602884	#	-5.4528734290405;-2.1357298934994997	0.40306954984599996;1.094838283856	-6.1421744196695;-1.9632769867705	#	#	#	#	#	#	-0.07920359411872002;1.16061395218272	#	0.19036200865464997;0.95749034106335	#	0.35285005036153994;0.84130437447046	#	-0.03327867375184013;1.1770543844097126	#	-0.0417145874158551;1.123741751641855	#	#	#	#	#	#	#	-0.16509000711469002;0.9329253650486901	#	-0.05888723362256004;0.58103368106256	#	-0.44004771110713004;0.9875333549751301	#	#	#	#	#	#	-7.3376281406796995;-3.332626856960301	-0.08038036694338002;0.68596907006538	-6.8957474993600005;-3.6147054358	#	-6.075695749575;-4.462834943565	0.028888715923319985;0.60984797959668	-6.7222143442497995;-4.0545201065102	#	-7.731347982619;-3.2359323481209996	#	#	-0.20971143514091495;0.768670865894915	-7.70372959185285;-4.42104084280715	#	#	-0.09328573775923599;0.593543390841236	-8.7555418078245;-5.891721447555501	#	#	#	#	#	#	#	#	#	#	#	#	-0.042702305099073495;0.5388818399650736	#	#	#	#	#	#	library	0.0	0.0	1	36.0	4898	4898	0.3125	36.0	0	2
