A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-4.7194301753808;-2.8482224055320504	#	#	#	-6.8465545966251;-4.7720627764148995	-0.15202582196168002;0.7442896854716801	#	#	-6.885489343641;-5.59987793750034	#	#	#	#	#	-8.7426052340048;-3.7965223328492	#	#	#	-6.81066859459541;-5.07234963839245	#	-7.2658834297324;-4.8755827304476	-0.008818496804719966;0.5923560559447201	#	#	-7.8854271728488;-4.150751679651201	#	#	#	-7.6075175581833;-2.165611515783928	#	-9.05162029852355;-4.268988987536449	#	-8.4421581917663;-6.2209786777337	-0.07315887230167001;0.55903179651967	#	#	#	#	-8.795443740269;-5.348071230971	#	#	#	#	#	-9.39061607181385;-4.80424363400615	#	#	#	#	#	#	#	#	#	#	#	#	-0.32301179924799;1.07545086792199	#	#	-11.5624725950303;-8.594513312569699	#	-12.067377327754901;-8.1297604052451	#	#	#	#	-0.2636779849256075;1.2772045553605467	-12.095360681715501;-9.0022081602845	#	#	#	#	-0.44691278297887393;0.7762985528082951	-11.886952703107;-9.393273008293	#	-11.749754142431;-10.532385958490279	-0.306544576437604;0.49118580226700403	#	#	residential_area	1.0000000000000003e-05	0.1	1	17.464191999999997	299828	299709	0.3	17.464191999999997	1	10
-4.7194301753808;-2.8482224055320504	#	#	#	-6.8465545966251;-4.7720627764148995	#	-9.50998119435381;-4.0978818943807	#	-6.885489343641;-5.59987793750034	#	-6.92613149307455;-3.16512380346545	#	#	-0.06790591368845994;0.6551505883544599	-8.7426052340048;-3.7965223328492	#	-7.1073628164075;-5.4462453281525	#	-6.81066859459541;-5.07234963839245	#	#	-0.008818496804719966;0.5923560559447201	#	#	-7.8854271728488;-4.150751679651201	-1.0469695032494344;0.9631060211226101	#	#	#	#	-7.6648191812021;-4.8356569972378995	#	#	-0.07315887230167001;0.55903179651967	#	0.009947862993204937;0.989826763604795	#	#	#	#	#	#	#	#	-9.39061607181385;-4.80424363400615	#	#	-0.08277886922299504;0.896448337346995	#	#	-9.0568276010364;-6.5843305026436	#	#	0.4795242829026836;1.8179272913355047	#	#	#	-0.32301179924799;1.07545086792199	#	#	-11.5624725950303;-8.594513312569699	-0.27279495854558844;0.5233838405535884	-12.067377327754901;-8.1297604052451	-0.34212830739195005;0.79179320175195	#	#	#	-0.2636779849256075;1.2772045553605467	-11.221741190504366;-9.0022081602845	#	#	#	#	#	#	-0.25846899112522104;0.22605123198710242	-11.749754142431;-10.532385958490279	-0.306544576437604;0.49118580226700403	#	-0.16633780044182503;0.41094208885582506	residential_area	0.1	1.0	1	27.240000000000002	299709	299709	0.375	27.240000000000002	0	0
-1.23925776897775;0.8026174347237499	#	#	#	#	-0.25718955557688;0.80511030508488	#	-0.21515367009699993;0.8346909082369999	#	-0.09044355025449996;0.6705020571564999	-6.20769353692885;-2.5660829168311503	#	#	-0.13346941859013994;0.66569829419414	-7.3129312428064;-2.4874004608483995	#	#	#	-6.33063021091275;-3.92372884336725	-0.03882747520754998;0.3075180934162035	#	-0.06589161291969003;0.66678987324369	#	#	#	#	#	#	#	#	#	#	-8.7546248607603;-4.4818676241694	-0.19979937235418005;0.66530364813818	-8.01248801589;-4.51563426403	#	-7.494889750915;-5.757956724345	-0.15788626648982;0.65178657695982	#	#	-8.3514328412205;-5.5230349664595	#	#	#	#	-0.2723377418681501;0.9468545442821501	-9.2197230063636;-5.5449558951763995	#	#	#	-9.1229540875756;-5.739537005564399	#	-9.788530713875499;-6.747514255244499	0.09307163835305998;0.62652650576694	#	#	-10.0869913973015;-5.7513647476185	#	-10.0086513732681;-7.3022339159119	0.45127146477201796;1.133378033913184	-9.798328755778101;-7.7676197730419005	#	-9.4413086717455;-7.5428328810175	0.13311950155090746;1.0591554006850925	#	0.170070114357667;0.8718035357102221	#	#	-9.421996834897751;-7.87542057418225	-0.03461317978596501;1.288451687505965	#	#	#	0.06799615025140848;1.1748821037605914	-10.2098475464384;-6.3979131159795495	0.352355229105115;0.8919017298888849	-10.5139880131741;-8.155498320865899	0.290983237889264;0.664160988279658	#	0.42478505425594;0.8866089656940601	car	1.0	1.0	1	33.80800000000001	299984	299712	0.45	33.80800000000001	7	7
-5.3276970549511;-2.3329467561888997	#	-6.15405389532287;-2.8336705123571297	#	-5.9538496364482505;-2.59805404493175	-0.11801306333284;0.74510557345484	#	#	#	#	-8.594681785757016;-4.74620172642235	#	#	#	#	#	#	0.21927357529955993;1.24599748083044	#	#	#	-0.15465148261717998;1.26806481870483	#	-0.03451542720648004;1.1323086348672402	-8.530926553603651;-4.07968420978765	#	#	#	#	-0.049134425511979996;1.0950240725399798	-8.44759043276335;-5.2584285626172	-0.03475953174848001;0.68299933692848	-9.2837291366437;-4.7740616384563	-0.12682865890639006;0.638947046502635	#	#	#	-0.21329544568669;1.29951434075869	#	#	#	-0.19663840416503003;0.74396609577503	#	#	#	#	-8.660290566586001;-6.3635611220940005	-0.12548949514577;0.95365885495177	#	#	#	#	-9.184286272921;-5.746615493599	#	-9.6896620980516;-5.795723827355001	#	#	#	#	0.118049124332188;1.6823118640421786	#	#	#	-0.11791606731343002;0.81453593219743	#	#	-11.066304990909;-7.5512509111910004	#	#	#	-11.0505721208047;-9.2478592553953	#	-11.724882220832498;-8.101483183110002	-0.36265313542581346;0.9693621645598135	#	0.08934846721511502;0.628894967998885	#	#	-10.342273767236101;-5.556653215931618	#	metro_station	0.06092699470458736	0.5714285714285714	1	28.687328256	299987	299713	0.35	28.687328256	8	14
-5.3276970549511;-2.3329467561888997	-0.13260648407062792;0.8881908928346279	#	#	-5.9538496364482505;-2.59805404493175	#	#	#	#	#	-5.2495036439555;-3.4585476012845002	#	#	#	#	#	#	#	#	#	-6.6886752353186;-4.7631552275614	-0.15465148261717998;1.26806481870483	#	-0.03451542720648004;1.1323086348672402	-8.530926553603651;-4.07968420978765	#	#	0.27364911832891;0.91416373262509	#	0.16548927876227498;0.7543943880537249	-8.44759043276335;-5.2584285626172	-0.057337211147640066;0.6277962544076401	-9.2837291366437;-4.7740616384563	-0.12682865890639006;0.638947046502635	#	-0.27515848305366014;0.7647130033096601	#	0.06798264924086;0.6219693316011401	#	#	-8.162974138643401;-5.2717229777766	#	#	#	#	#	-8.660290566586001;-6.3635611220940005	#	#	#	#	-0.4824167053767501;0.6980610122017501	#	0.07604320110909996;1.4346849471247265	-9.6896620980516;-5.795723827355001	#	#	#	#	0.118049124332188;1.6823118640421786	#	#	#	-0.11791606731343002;0.81453593219743	#	-0.221624683443931;1.180392595585931	#	#	-11.11145984743375;-7.797367860186249	#	-11.0505721208047;-9.2478592553953	#	-11.724882220832498;-8.101483183110002	-0.1494616293226768;0.9693621645598135	#	0.08934846721511502;0.628894967998885	-10.825437031715499;-10.18102028533835	#	-10.342273767236101;-5.556653215931618	#	park	0.0	0.0	1	30.464000000000002	299713	299713	0.3875	30.464000000000002	0	8
-2.715127043475675;-0.8774393601443248	#	-5.207120402929011;-1.58978647381587	#	#	#	#	#	#	0.01090851073900001;0.564323497947	#	#	-6.208983281052499;-3.1989819581275	-0.2708563288979965;0.9844150738431799	#	#	#	#	-4.4474805837575495;-3.15371068997465	-0.10662919473342503;1.110770115393425	-5.6162815760906;-1.6988443189294002	0.07095416793512;0.59698190159088	-4.800444290243844;-0.80070678601129	#	#	#	#	#	-5.31428688050125;-3.1702415117699507	#	-7.0513453233735;-3.4737558526781998	-0.22342830138288006;0.8205845985108801	#	#	#	#	#	#	#	#	-8.6193056025588;-4.093869002941201	#	#	-0.07507852384814506;1.132275475560145	#	#	#	0.29178559150653505;1.151107425843465	#	-0.46372930394792006;0.8918423112899201	#	-0.0007139084619600111;0.90788208129796	#	#	#	-0.06835135060846498;1.05832424195704	#	#	#	-0.11484749105077802;0.770800595828778	-10.2027456695455;-7.8596199202345005	#	-10.3241010155085;-7.8968029125915	#	#	-0.17377092144072828;1.284209381816743	#	#	-10.067682237545501;-6.974529716114501	#	#	#	-9.6094403735675;-8.287838338712499	#	#	#	#	#	#	#	city_center	1.0	1.0	1	20.0	299872	299714	0.3125	20.0	2	2
#	#	#	-0.344701902661285;0.984200560547285	#	-0.12289924438968003;0.77341626304368	-5.3647999934733;-2.8252921865667004	-0.007341888547700015;0.7975389548417	#	0.13808821716487502;0.985504916327125	#	0.12865062351443995;0.73443758775756	-6.637174094902;-2.7843724015579996	#	#	#	-7.086226428836;-3.099544457024	-0.29064783814316;1.00728615564116	#	#	-7.232085974233801;-3.4474432003662	0.1070231136494148;1.1080887538917001	#	#	#	#	-8.028261760451601;-3.1509201327284004	#	#	#	#	0.20087714527341993;1.00019952175458	#	0.014354200041100051;1.0125499929169	-8.12291099348867;-7.2105531625522	#	-7.9521651038774;-5.1035949403025995	#	-8.680457981119;-5.233085471821001	#	-8.0529762742357;-5.9788178327443	#	-8.7080701091542;-5.029787734165801	#	-8.67284860452685;-5.3784120646931495	#	-8.7278681344364;-5.840551118503599	0.34827378137935006;0.94780064254465	-9.4030919055428;-5.2741682421572005	#	#	#	-8.92021551596025;-6.73861675215975	0.27542145828386;1.32512297158214	#	#	#	0.40579704516490006;1.0319743588231	#	0.29621624794683205;1.091492081063168	#	#	#	0.09679454573364743;1.1740199794203525	-9.5371085683435;-8.1832979514965	#	-9.761347027605;-8.336325103395	#	#	0.1996607236494185;0.8989950106465814	#	0.08183565660322656;1.0103928738427734	-10.7297790599175;-7.8734133716825	0.2383669724929265;0.8199511175570735	#	#	#	-0.03715384998511195;1.055389929545112	-10.039602780871698;-9.0539127782683	#	car	1.0	1.0	1	35.0	299950	299715	0.45	35.0	1	1
#	#	#	-0.344701902661285;0.984200560547285	#	-0.12289924438968003;0.77341626304368	-5.3647999934733;-2.8252921865667004	-0.007341888547700015;0.7975389548417	#	0.13808821716487502;0.985504916327125	-6.3015386904067;-2.6002295355533	0.12865062351443995;0.73443758775756	-6.637174094902;-2.7843724015579996	#	#	#	-7.086226428836;-3.099544457024	-0.29064783814316;1.00728615564116	#	#	-7.232085974233801;-3.4474432003662	-0.2069805802477001;1.1080887538917001	#	#	-8.663557988495599;-3.8618323543844	#	-8.028261760451601;-3.1509201327284004	#	#	#	#	0.20087714527341993;1.00019952175458	#	0.014354200041100051;1.0125499929169	-7.2105531625522;-5.3222521365477995	#	-7.9521651038774;-5.1035949403025995	#	-8.680457981119;-5.233085471821001	#	-8.0529762742357;-5.9788178327443	#	-8.7080701091542;-5.029787734165801	#	-8.67284860452685;-5.3784120646931495	#	-8.7278681344364;-5.840551118503599	0.34827378137935006;0.94780064254465	-9.4030919055428;-5.2741682421572005	#	#	#	-8.92021551596025;-6.73861675215975	0.27542145828386;1.32512297158214	#	#	#	0.40579704516490006;1.0319743588231	#	0.29621624794683205;1.091492081063168	#	#	#	0.09679454573364743;1.1740199794203525	-9.5371085683435;-8.1832979514965	#	-9.761347027605;-8.336325103395	#	#	0.1996607236494185;0.8989950106465814	#	0.08183565660322656;1.0103928738427734	-10.7297790599175;-7.8734133716825	0.2383669724929265;0.8199511175570735	#	#	#	-0.03715384998511195;1.055389929545112	-10.039602780871698;-9.0539127782683	#	car	0.005810451002558458	0.35714285714285715	1	24.996077567999997	299951	299715	0.475	24.996077567999997	5	14
#	0.185241096806468;0.889735061149532	-2.16523800676354;0.56919536744354	#	#	0.28277168633988004;0.88031535796212	-3.8145366929171;0.3353906988570998	#	#	#	#	#	#	-0.09567517489282995;0.83668715668883	-4.7932045376372;-1.1595099314227997	#	#	#	#	#	#	#	#	0.019202363204719963;0.7393495436472801	#	-0.26560446137536514;1.010847719497365	-5.275000584030501;-2.9040706261094997	#	#	-0.137553489837425;0.787868824763425	#	#	#	#	#	-0.16628846581911005;0.67360773470511	-4.854180932652;-2.769861300768	#	-5.062750912054;-2.629311493726	-0.06767213345125003;0.4832068994352501	-6.0935840171701;-1.7567072758698994	#	#	#	#	-0.10301541781279999;0.5936658885588	#	#	-6.703224975372399;-2.7033301764676	#	-6.4666846387646;-2.7579389911753998	#	-6.98194782285175;-2.2882050280082504	#	#	-0.5533538964504848;0.9662611668604849	#	-0.20053753425183;0.61349297350383	-7.3709418393926;-4.388359335367399	#	-8.2306146662213;-5.7833499947187	#	-8.244964350471001;-4.4691673014890005	#	#	-0.303420474814102;0.9641567911581019	-9.2525987188815;-5.9750482931985	-0.11904755386482097;0.741049713710821	#	#	-9.4736665391091;-6.2639582665509	-0.296332157384105;1.030178152958105	-9.0731467004925;-7.666280018227501	#	-9.3654234401056;-7.3704796842544	#	-9.641639646661;-7.497558108199	0.018985661703007972;1.024819617460992	-8.813716829050074;-7.448697965322799	#	metro_station	0.1	1.0	1	8.5	299716	299716	0.425	8.5	0	0
#	#	-2.16523800676354;0.56919536744354	0.12914165528384502;0.649146966974155	#	#	-3.8145366929171;0.3353906988570998	#	#	0.2098399917596251;0.953491380820375	-4.346101120231;-0.7641890348890004	#	-3.9042368530145;-1.8574359534254998	#	#	0.11969601096818;0.7405232255118199	#	#	#	#	-5.4951881663872;-1.6441481508727998	#	#	0.019202363204719963;0.7393495436472801	#	#	#	#	#	-0.137553489837425;0.787868824763425	-5.8596014760229505;-1.8853022175970502	#	#	-0.229812050792795;0.818293531726795	#	-0.16628846581911005;0.67360773470511	#	#	#	#	#	#	#	#	-6.3707328234558;-1.9781507703442003	#	#	#	#	#	#	#	#	-0.18801057762304008;0.60356761273304	-6.0978281788554;-3.9475045288446	#	-7.54286492049115;-3.3930508415088503	#	#	0.01764188720030596;0.5056520575216941	#	#	#	#	-7.8980489583510005;-6.023541950409	-0.303420474814102;0.9641567911581019	#	-0.11904755386482097;0.741049713710821	#	#	-9.5111464870555;-6.6531870662845005	-0.296332157384105;1.030178152958105	#	#	-9.3654234401056;-7.3704796842544	#	#	#	#	#	metro_station	0.0	0.0	1	3.0	299716	299716	0.3	3.0	0	1
#	#	-6.841253624957241;-3.4557646854627597	#	-6.634526265960051;-2.5465570908399497	#	-7.6536351734357995;-2.9949944243366997	#	-6.69623189528325;-3.56337411171675	0.00603302791575;0.9326574160265	#	#	#	#	#	#	-6.078956583607701;-4.2849496962922995	#	#	#	#	#	#	#	#	#	-7.4572927589826;-4.1334660897283	#	#	#	-8.177323836072201;-5.2134396433478	#	-8.9437327589492;-1.6930235519387185	#	#	#	#	#	-8.75522239496;-4.74918969809217	#	#	-0.16543528896198;0.66579659470598	#	#	-9.2276286034145;-4.705852960505499	-0.09025072995699496;0.449677282480995	#	-0.25307195133071003;0.58626565430071	#	#	#	-0.43687512802722;0.76081958574722	#	#	#	#	#	-0.4182676132842901;0.77229110981423	#	#	-9.6052778112255;-7.262152061914501	#	#	-0.2510684238962225;0.7505622425142225	#	#	-9.6715110518365;-7.536441329785001	#	#	#	#	-0.5013555965073929;0.7931196289021887	#	-0.5328493100417765;0.7616444321977766	-11.24052796672075;-9.785881478079249	#	#	#	#	-0.33470627497404004;0.52296670341104	forest_path	4.2139917695473246e-05	0.13333333333333333	1	22.946560471039998	299933	299718	0.2875	22.946560471039998	2	15
-6.5344123121368245;1.2656587282069718	#	#	#	-6.86781140682735;-3.46252045475355	0.045098481568240006;0.50985467060776	-6.5935896200806;-3.5656469964642	-0.12302105498959998;0.7168546076775999	#	#	#	#	#	-0.14935786284081998;0.72592106068482	#	#	#	-0.039993498459840016;1.2448852879855417	#	#	#	#	#	-0.060930468910720015;0.79167662980136	-7.565248565760401;-4.3640981430196	#	-6.775359471411701;-4.495348326912672	0.017304537037629963;0.46073773155037	#	#	#	#	#	-0.07976096210877506;0.5025199170687751	#	#	-9.9058921061294;-4.9730023106706	#	-8.821238039992;-4.900696754908	-0.22222417359928;1.217893226309666	-9.4517951345744;-5.730017794635429	#	#	#	#	#	#	#	-8.144592699377;-5.886587570963	#	-9.2050146427948;-4.9106775771652	#	#	#	#	-0.42185446311113994;0.66061106143914	#	-0.45919094038022995;0.77146928266629	#	#	#	#	#	#	#	-0.511891052798555;0.7364804970225549	#	-4.116745391831642;0.2105953666560692	#	#	-11.0082315272087;-8.0812152795821	#	#	#	#	-0.340456421656457;0.48684821287865704	-11.110929613730901;-9.8959500752691	-0.14826693233069066;0.593187265820316	#	#	forest_path	0.010240000000000003	0.4	1	13.840256	299988	299718	0.325	13.840256	4	10
#	0.072467091590356;0.546922210433644	#	-0.23656032361510498;0.861228667731105	#	0.2564390457005;0.6713999287715	#	-0.26666595249474995;1.04563977042275	#	#	-6.312275923883351;-5.03876473852375	#	#	#	-7.3129312428064;-2.1018251083168	#	#	#	-8.26897005460965;-5.059785233911151	-0.4520801685735185;0.59488723417355	#	-0.17805362007634;0.83433359819114	-7.6867262505545;-4.7336427850055	#	-8.95826729437525;-3.1086651779856997	#	#	#	-8.52773495014595;-6.42405531955405	0.12666239633827497;0.715567505629725	-9.691230939313149;-5.44748766336685	#	#	-0.2493966506000051;0.5912748922126891	#	#	#	#	-9.191354502924;-5.4060042966360005	#	-9.1668316091556;-6.5098418988346	-0.033324619700930036;0.68853464769493	#	#	-9.238420989940499;-7.3005171429794995	#	#	#	#	#	#	#	-11.0411190745645;-7.926778950674111	#	#	#	-10.54959541033905;-7.51465675556095	#	-11.048534609624;-7.7345540495959995	#	#	#	#	#	#	-0.11502725178519602;1.187120147641914	#	0.14169012328888703;0.8522052573731129	-10.685892511627351;-8.07880681499265	#	-9.951525254076921;-8.9958347346258	#	#	#	-11.018083164361851;-7.98410620233815	#	-10.91090475969795;-8.51668037508205	#	-10.894928730965;-9.195463209235	0.11482795717925004;0.93951351331875	car	0.06092699470458736	0.5714285714285714	1	27.695999999999998	299950	299719	0.375	27.695999999999998	4	7
-4.388698948856675;0.17148900607667494	#	-4.37261489978228;-1.50797041251772	-0.412890048585285;0.916012414623285	#	#	-7.179051961494899;-2.6574892809051	#	#	-0.279049079002375;0.879663550464375	#	#	#	-0.21715696024784997;0.82937218744585	-7.073673630003601;-4.4599634746564	#	-8.1294819429166;-3.7441317739233995	#	#	#	#	-0.34062524754086004;0.89929726750486	#	-0.18284026895400002;0.740425346998	#	-0.08653302151964498;0.5979413363396451	-7.3874425581781;-5.5584394477818995	#	-7.36111199182085;-5.12171109473915	#	#	-0.2084497959286801;0.6724360883566801	#	-0.03592947248605502;0.413258634308055	#	#	#	#	-8.895241346541999;-5.650655455438	#	#	#	#	-0.14295776566958002;0.7279205289855799	#	-0.17574320948467;0.62544029284267	-8.7826797440608;-5.9609835693992	#	-8.6362092138304;-5.281458737329601	-0.38862100381520004;0.7948145332972001	#	-0.31884694069995007;0.81689804649995	#	#	#	-0.26339038564436495;0.923158362420365	#	-0.31176759772513996;0.98233218383514	-10.6210532395022;-8.5221988848178	#	#	#	-10.6613623132629;-8.8813437044571	#	#	-0.09471454971870902;0.807954109382709	#	-0.09393075254024796;0.803562048408248	-10.158093119611252;-9.05339579052875	0.11014543335721302;0.601569526922787	-10.996619088184499;-9.4577178616155	-0.007738497350853968;0.674466805110854	-10.852036263117501;-9.7009635230825	#	#	#	#	-0.017649643611064025;0.606661087549064	-11.284649499247699;-9.6191732879523	#	train	0.00019869482337892967	0.18181818181818182	1	20.174771200000002	299832	299721	0.4375	20.174771200000002	2	11
-4.612602189566726;-0.9451975680165237	-0.20523409310149598;0.8299407116474959	#	#	#	-0.2657137662338199;0.9127751416878199	#	#	#	0.24851742603073612;0.9433517980824191	#	0.20244641115482995;0.8021344293455299	#	#	#	#	-5.71584024902067;-2.9038850868838004	-0.14497355320279998;1.0173553964547999	#	-0.03175489270260007;0.793108939812425	-7.1562602069372;-3.3052201914228005	-0.31232922675586;0.9275932882898601	#	0.11189372818771998;0.8300646030660401	#	0.04481036754080492;1.2842639344751952	#	-0.04015845337470003;1.1094831620287002	-5.942494669217799;-2.9566268064422	#	#	-0.10221888000994012;-0.05820859847065207	-6.7423685592806;-3.6461789336594004	#	#	#	-6.054528192624921;-4.3387087646068	0.3485910102158793;0.9410680755493301	#	#	-8.3079341317101;-4.1661912460473	#	#	#	-8.11695597828775;-4.8878022808483506	#	#	-0.23047841978477002;1.0764619932123	#	#	-8.6033068093204;-4.1788383174596	#	#	#	-8.148190864341;-5.215931341599	#	#	-0.0863422456822599;1.12426722739026	-9.1165250986012;-6.4653406505788	#	#	-0.20234194228456137;1.1441851197876474	#	#	-10.6065443877245;-6.4418619461295	-0.22170612533264894;1.065076856790649	#	#	-10.035999926330849;-6.693048841454501	0.052969183508822015;1.0567765242377796	#	#	-11.365622825925001;-8.210830871755	#	#	#	#	#	#	-0.26636963007644004;0.9211775707644401	cafe/restaurant	0.1	1.0	1	10.0	299723	299723	0.4	10.0	0	0
-5.48770614538135;-2.3329467561888997	#	-5.19973537722102;-2.9840100336259496	-0.40315921455161;1.02204052859961	#	#	-9.3260446873671;-4.6089375104715	#	#	#	#	-0.12933965165502004;1.4560739927444848	#	-0.009623170296479966;0.82760014785848	#	#	-7.6480162262617;-3.1962213577383	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-8.7817880393715;-6.5819230256685	#	#	0.18816115251742;1.05903944717258	#	#	#	#	#	-0.4273154149376001;0.9712902198316	#	#	-10.72790069532775;-6.56303032807225	0.07604320110909996;1.4346849471247265	#	#	-12.283146242707;-5.66242694558815	#	#	0.2949823198863739;0.891439194723626	#	0.09991661057795459;0.8552657276720455	-10.1537243272416;-8.4276456762784	-1.014125227312532;0.7833336212417426	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.39313562450599604;0.6688338145569601	-10.6661885766661;-8.728797881893898	-0.09176497462314498;0.7494142926391449	metro_station	0.005810451002558458	0.35714285714285715	1	26.3737829376	299947	299724	0.25	26.3737829376	5	14
-6.8155483485307;-4.909798158409299	0.7726829891403362;1.462799525639664	#	0.4099263873227751;1.6617910265772249	#	#	-7.786059523041899;-3.8838889904781	0.5595791116730001;1.609423690007	-6.91054624807375;-5.37483164828625	#	-7.364675842494;-4.976734452265999	#	-8.3519297303805;-4.3787279841195	0.23492471307577;1.54784309836423	#	#	-8.4635112904748;-5.2741657130252	#	#	0.3257127749305999;1.3930217591514	-9.3637202379782;-4.5167215977618	#	-8.5437510040306;-5.5250434614694	#	#	#	#	#	#	#	-9.000070843373;-4.958410580567	#	#	0.08781983854237996;1.21910840380162	#	0.1871947170302049;1.167073617641795	-8.6374298681946;-5.9278143467454	#	-9.317643062417;-5.059124080343	0.2343357563522599;1.07167188633974	#	0.26597920320975;0.81284228457025	#	0.30001025176398494;0.834412841666015	-7.9320501673418;-6.1233399101782	#	-9.1901557457984;-4.9904219044416	0.010742798412210042;1.16982806333179	#	-0.09622223475648006;1.45300246837248	#	0.09910502262178;1.29679973639622	#	#	-8.9461079708296;-6.2093324162704	#	-9.5486317845801;-5.9562554176999	#	#	0.20858523590961198;1.184605576552388	-9.6477829233808;-6.940170946399201	#	-9.961109120617099;-6.3471319451629	0.23416166396144;1.1412988712765602	#	#	#	0.26910554569503303;1.054411746524967	-10.25854076230085;-8.093333997299151	0.018738467007433424;1.2851005542725664	-10.394229782565;-8.195799458895001	0.26499388339203556;1.0798502168879645	#	#	#	#	#	0.137565776484592;0.865928296171408	#	#	home	1.0	1.0	1	1.0	299729	299729	0.475	1.0	1	1
#	-0.04016940401426794;0.693079416016268	-6.16452507503102;-3.1696694747089795	#	#	#	#	-0.00153898974475003;0.6108703476167501	#	#	#	-0.15278707752434006;0.8881038025764101	-6.95996895336975;-2.92656718065025	#	-7.5644961408732;-3.2933112528667996	#	-6.5571746291234;-4.0576610538401	-0.15057855267964976;1.2448852879855417	#	#	-6.1083177843386;-4.1827977765814	-0.25420683401805005;0.77906192852005	#	#	#	-0.3637480579607801;0.89420481594278	#	#	#	-0.012326280147785001;0.509275388081785	#	-0.3768049864115001;0.8466476306515001	#	#	-9.6585780215892;-4.6231086189108	#	-8.618226144009801;-5.975833778855	-0.49328067100035;0.89168603490035	#	#	#	-0.34702494784370996;0.76857573813171	-9.910925867197;-5.858580877803	#	#	#	-10.2780330486788;-5.846997582546	#	-9.089211543339399;-6.057033228040599	#	#	#	#	#	#	#	#	#	-9.6898795982105;-7.204394178189499	-0.262951295041422;0.658845693343422	#	#	#	#	-10.239809690105;-7.115631343534999	#	#	-4.116745391831642;0.2105953666560692	#	-0.30269775451387954;0.47224023918567953	-12.231848393663244;-8.0001509282387	-0.265981974160857;0.454123622882057	-9.954256831155;-7.993169940725	-0.6121566153617874;0.7949018001159875	-9.740045879190399;-8.4100833752896	#	#	#	-10.284649951092;-8.925077533707999	-0.53950595052253;0.68102867256393	forest_path	1.0	1.0	1	23.8	299926	299732	0.4	23.8	5	5
#	-0.04016940401426794;0.693079416016268	#	#	#	#	-6.5935896200806;-2.7533583023194	#	#	#	#	-0.15278707752434006;0.8881038025764101	-6.95996895336975;-2.92656718065025	#	#	#	#	-0.15057855267964976;1.2448852879855417	#	#	#	-0.25420683401805005;0.77906192852005	#	#	-7.565248565760401;-3.496183014211263	-0.20594278703866503;0.700523254450665	-6.9386335347605;-4.5677035768395005	#	#	#	#	0.06885284096260294;0.84946934715678	#	#	#	#	-8.618226144009801;-5.975833778855	-0.49328067100035;0.89168603490035	-8.017550860455;-5.651706981525	-0.42582817273591017;1.0505276353999102	#	-0.34702494784370996;0.76857573813171	-9.910925867197;-5.858580877803	#	#	#	-10.2780330486788;-5.846997582546	#	#	#	#	#	#	#	-10.3312960496584;-5.9003261041816	#	#	#	#	#	#	#	#	#	-10.239809690105;-7.115631343534999	#	#	-4.116745391831642;0.2105953666560692	#	-0.5600976767982655;0.7440662638180655	-10.3371132869322;-7.4351852596878	#	#	#	-9.740045879190399;-8.4100833752896	-0.5341901072407651;0.7247517279213651	-9.629867317970099;-8.7007653179699	#	#	-0.53950595052253;0.68102867256393	forest_path	1.0	1.0	1	23.8	299926	299732	0.325	23.8	5	5
