A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.89112998803075;-3.8492547843292506	-0.11560657740694796;0.761416521060948	#	#	#	-0.17878689362410005;0.7341270491321	#	#	#	0.026094139221125023;0.838922401682875	#	-0.06863619573376006;0.8736990819777601	#	#	#	0.10994178108014;0.5928073923918601	-9.3227119565379;-7.395815670162099	#	#	#	-10.1702924673338;-6.3856496934662	0.21556847172514998;0.95162417147192	-10.0245127443499;-7.940993497697091	#	#	#	#	#	-9.797379485078;-7.082954155282	#	#	#	#	-0.12014172558604008;0.8115076810980401	-10.9645879902804;-6.488615187899601	#	#	#	#	#	#	-0.18596642130354002;1.4327482995235399	#	#	#	#	#	#	#	0.39127126452715993;1.08910691099888	#	#	#	#	#	#	#	#	-11.112371346307699;-9.2896820382923	#	#	#	#	#	#	-0.339973227014726;0.7739583097487259	#	#	#	#	-12.0099745743855;-9.3998587871815	0.07636101980614601;0.758566322267854	-11.7867845576825;-8.421323212295713	#	-11.8138405045663;-8.865509376149575	#	#	#	-11.6376497303671;-10.183252122713899	#	office	1.0	1.0	1	85.0	9929	9848	0.275	85.0	3	3
#	#	#	#	#	#	#	0.11156387215705005;0.4335198877907389	-8.320566104993377;-5.1473676767092496	#	-8.2643769415726;-6.1152296903674	-0.06863619573376006;0.8736990819777601	#	-0.10035937529753991;1.0793643911935398	-9.460521134476;-5.635579443724	0.10994178108014;0.5928073923918601	#	#	#	#	#	-0.025284476745920048;0.87310313879485	#	#	#	-0.021890130652740036;0.7920793759907401	-10.175114127152453;-5.713669622048999	#	-10.41653232841595;-8.312852697824049	#	#	-0.0971327022356801;0.7837531820496801	#	#	#	#	#	0.18480647924186;0.73879316160214	#	#	#	#	-11.0460405799024;-8.053539664657599	#	#	#	-11.3116216741952;-7.8546802217788	#	#	#	-12.1189051627894;-7.369108105350601	#	#	#	#	#	#	0.29147080311296;0.9593932710150399	#	#	#	#	#	#	-11.49571756509;-9.41293200071	#	-12.1545271680485;-10.000936697209001	-0.24873573777603453;0.9442298831869669	#	#	-12.0099745743855;-9.152015153614501	#	#	#	#	-0.2786812228219341;0.656532711869934	#	#	#	#	office	0.401877572016461	0.8333333333333334	1	67.96000000000001	9985	9848	0.275	67.96000000000001	5	6
-6.470430189385725;-4.496617492474275	#	#	-0.03070380451692495;0.835971714966925	#	#	#	#	-8.88585370539475;-5.63013875384525	#	#	-0.31026199088125006;0.95179418462525	#	-0.10742134797648001;0.7298019701784799	-8.9219176904276;-5.351972112392399	-0.05460278681867503;0.62189688001182	-7.7616293449738;-5.2367307628262	0.03522804945704;0.55827607680296	#	-0.09828616389060008;0.8356091973026001	-8.8537118313238;-2.0313273898504356	-0.008076288569299983;0.96189875193298	#	#	#	#	-9.52487934871025;-5.723306444425	#	#	#	#	-0.3229256196033;0.7373999818513001	-10.0454441772093;-5.7448502547586	#	#	#	-10.523860214181605;-6.9927305741998005	-0.52466133982869;0.62728008109214	#	-0.3817930341351502;1.5409569133361063	-11.3940620383653;-7.811424730334699	-0.05159382486276998;0.75776353555077	-10.052950792937;-6.000605803542999	-0.45209186707693005;1.01256708302493	-9.8307375034336;-6.213316989106399	-0.07442667611064;0.48291836898664	-9.6978791734852;-7.362819889671201	#	-9.1740234959902;-6.9336204021112	-0.05987596000300002;0.47804928413900005	-9.5953829607626;-7.5895000240040815	#	#	#	-10.8277155962328;-7.1786815234871995	-0.13516342551368993;0.7391356520076899	#	-0.08204344833703997;0.5858790195650401	#	-0.06704971534591403;0.601704962501914	#	-0.5427515739044619;0.845457614268462	#	0.20595516609130993;1.18868714068269	#	#	-11.359316616740001;-9.45928738446	#	-12.020484954498999;-7.873874176609602	#	-11.3954952787845;-10.1184515892091	#	-11.72108467272;-9.656189243605	#	#	#	#	#	-12.2166286133937;-9.8713661934063	#	forest_path	0.03125	0.5	1	53.0	9942	9849	0.4875	53.0	1	2
-6.470430189385725;-4.496617492474275	#	#	-0.03070380451692495;0.835971714966925	#	#	#	#	#	#	#	-0.31026199088125006;0.95179418462525	#	-0.10742134797648001;0.7298019701784799	-8.9219176904276;-5.351972112392399	-0.05460278681867503;0.62189688001182	-7.7616293449738;-5.2367307628262	0.03522804945704;0.55827607680296	-7.360154226016251;-5.64093896348375	#	-8.8537118313238;-2.0313273898504356	-0.008076288569299983;0.96189875193298	#	#	#	#	-9.52487934871025;-5.723306444425	#	-9.2941689310172;-5.4939734693028	#	#	-0.3229256196033;0.7373999818513001	-10.0454441772093;-5.7448502547586	#	-9.946720247582;-7.0736362172804	#	-10.523860214181605;-6.9927305741998005	-0.52466133982869;0.62728008109214	#	-0.3817930341351502;1.5409569133361063	-11.3940620383653;-7.811424730334699	-0.05159382486276998;0.75776353555077	-10.052950792937;-6.000605803542999	-0.45209186707693005;1.01256708302493	-9.8307375034336;-6.213316989106399	-0.07442667611064;0.48291836898664	-9.6978791734852;-7.362819889671201	#	-9.1740234959902;-6.9336204021112	-0.05987596000300002;0.47804928413900005	-9.5953829607626;-7.5895000240040815	#	#	#	-10.8277155962328;-7.1786815234871995	-0.13516342551368993;0.7391356520076899	#	-0.08204344833703997;0.5858790195650401	#	-0.06704971534591403;0.601704962501914	#	-0.5427515739044619;0.845457614268462	#	0.20595516609130993;1.18868714068269	-11.34852004033925;-8.06813277644075	#	-11.359316616740001;-9.45928738446	#	-12.020484954498999;-7.873874176609602	#	-11.3954952787845;-10.1184515892091	#	-11.72108467272;-9.656189243605	#	#	#	#	#	-12.2166286133937;-9.8713661934063	#	forest_path	0.03125	0.5	1	53.0	9942	9849	0.5125	53.0	1	2
#	#	#	#	#	0.11929310662688003;0.7168367782491201	-6.7022059371915;-3.2955491230484997	-0.09992841930804996;0.6739373932904	#	-0.10967924251924999;1.17009291539925	#	0.22481719177573;0.9832552147687001	#	#	-6.0419220453952;-3.6832080027648004	0.05599976450725003;0.91825978470675	#	-0.03765058490027995;1.00575437577624	#	#	-6.7997736755656;-4.542267459574401	#	-6.4920343826186;-4.7858083803014	#	-6.67069096510295;-3.6735917766351	-0.014352116963985084;0.9629035952386851	-6.1315377707414;-3.5573852449986	-0.18032345474494;0.8016354307601901	#	0.13118520916401;0.7400349498275449	#	#	#	#	-6.661249921916999;-3.514081545243	#	-6.7347034830392;-4.789338493280799	#	-5.241245274512384;-4.444509978678	#	#	#	#	-0.2774307369712601;1.06847208204126	#	-0.019593320477444998;0.694505018553445	-7.5636583564248;-3.7576495626952005	-0.02380122401799506;0.9554259825519951	#	#	-7.401428629381201;-3.8878801211388	0.24606540858219972;0.61934196828906	#	-0.15750250545800004;0.702908571016	-8.339228172388399;-3.9082582269115997	-0.23273087543137494;1.328517477285375	#	-0.19614848886855996;0.59844380354313	#	#	-8.9911623876186;-7.2208007103614005	#	-9.6606636656797;-5.9388065745403	-0.27394425261282;0.7843824892548201	#	#	-8.955102573984501;-7.054286431722501	#	-9.0125775253429;-7.863692303097101	-0.26852069724136596;1.0379531807681086	-9.9829487613324;-6.004604264817552	-0.5128446084842031;0.900337488056487	#	-0.180175760608962;0.795384740788962	-9.76102132785285;-7.558270930767149	#	#	#	-10.6220489560147;-9.296465849065301	-0.01291238273961498;0.5973549288036151	beach	0.1	1.0	1	70.5	9850	9850	0.5	70.5	0	0
#	#	#	#	#	0.11929310662688003;0.7168367782491201	-6.7022059371915;-3.2955491230484997	-0.09992841930804996;0.6739373932904	#	-0.10967924251924999;1.17009291539925	#	0.22481719177573;0.9832552147687001	-6.830860864879;-2.7372590657009996	#	-6.0419220453952;-3.6832080027648004	0.05599976450725003;0.91825978470675	#	-0.03765058490027995;1.00575437577624	#	#	#	#	-6.4920343826186;-4.7858083803014	#	#	-0.014352116963985084;0.9629035952386851	-6.1315377707414;-3.5573852449986	-0.18032345474494;0.8016354307601901	#	0.13118520916401;0.7400349498275449	#	#	#	-0.12906103186183;0.90240795410983	-6.661249921916999;-3.514081545243	#	-6.7347034830392;-4.789338493280799	#	-5.241245274512384;-4.444509978678	#	#	#	#	-0.2774307369712601;1.06847208204126	#	-0.019593320477444998;0.694505018553445	-7.5636583564248;-3.7576495626952005	-0.02380122401799506;0.9554259825519951	#	#	-7.401428629381201;-3.8878801211388	-0.08275493288906005;0.61934196828906	#	-0.15750250545800004;0.702908571016	-8.339228172388399;-3.9082582269115997	-0.23273087543137494;1.328517477285375	#	-0.19614848886855996;0.59844380354313	#	#	-8.9911623876186;-7.2208007103614005	#	-9.6606636656797;-5.9388065745403	-0.27394425261282;0.7843824892548201	#	#	-8.955102573984501;-7.054286431722501	#	-9.0125775253429;-7.863692303097101	-0.26852069724136596;1.0379531807681086	-9.9829487613324;-6.004604264817552	-0.5128446084842031;0.900337488056487	#	-0.180175760608962;0.795384740788962	-9.76102132785285;-7.558270930767149	#	#	#	-10.6220489560147;-9.296465849065301	-0.01291238273961498;0.5973549288036151	beach	0.1	1.0	1	70.5	9850	9850	0.5	70.5	0	0
#	-0.03490399036726799;0.91054693795076	-4.60789380829043;-2.0687771036695697	#	#	-0.08203887538841997;0.9809139391460799	-6.3805065911749;-1.8589439105851007	#	-6.685131209873999;-2.2622731624859997	#	#	0.057888543454700014;0.7343435413704	#	#	#	#	#	#	-6.12417405726445;-2.4794377006955495	0.26750218733415;0.65964916627265	-6.9286272310048;-2.1480258324352	-0.12573891999131004;1.0202500711873101	#	-0.09534914723440002;0.7355899071224	#	-0.3374849115698751;1.049963111117875	-5.0930428696799;0.2486227246328605	#	-6.63113380725985;-2.9507673361077003	#	#	#	#	#	#	-0.3048562351523451;0.874997951298345	#	-0.23751210823171998;0.78523253612572	#	#	-6.9215238764331;-4.4702457183068995	#	#	-0.08099949546248508;1.363866766124485	#	0.05386800545797499;0.837634475126025	#	0.08205524508708495;0.7415347923689151	#	#	-7.8413223071354;-4.4393764763006	#	#	#	-9.324649215076;-4.7633566241439995	#	#	#	#	#	-10.637749559645;-8.034276504854999	#	-9.4691227598651;-6.9600122772402	0.12802107324642747;0.7516779032755725	#	#	#	#	#	-0.3530470241943634;1.0267206231243633	-10.797458904668499;-8.3791855486315	#	#	0.2792545817896304;1.1610111888223695	#	#	-10.61878094065395;-9.653944248346049	-0.317210698166352;0.9487527289083519	#	#	city_center	1.0	1.0	1	52.0	9896	9851	0.375	52.0	1	1
#	#	-8.36443079380405;-4.13256961943595	0.19710807134851005;1.6595593452786952	#	#	-8.1800258031416;-3.4347049657073963	#	-10.874928116267158;-4.521282820470249	#	#	0.79790214873753;1.7570648421224702	#	0.90299578647451;1.79730251268549	#	#	#	0.9011485480408;1.6760345144792002	#	#	#	0.44133897447359005;1.9572171940560201	#	0.6792221091012;1.90647538526656	-8.44164585083425;-6.10747366758575	#	#	#	#	#	#	#	-7.832962471533;-5.813708367867	0.7410658142402051;1.9163775623945842	#	#	#	#	#	0.4635791639466299;2.01192572236791	#	0.6097872253369301;2.07538028338307	#	#	#	#	-9.0860255436984;-5.2924721528096	#	#	#	-9.7730868421216;-5.0883554977984	#	#	0.90140759900768;2.0715666630123204	#	#	#	0.84817184217605;1.9186906283314098	#	#	#	0.6590503657116831;1.434814323808317	#	#	#	0.373717254803479;1.199563049300521	#	#	#	#	#	#	#	0.10405123190770493;1.7724773011565924	#	#	-11.6227252924772;-8.64889256314895	#	#	#	home	1.0	1.0	1	62.0	9964	9852	0.275	62.0	1	1
-8.083146130136676;-3.4525545431539744	#	#	#	-7.209513052971101;-4.2427773776694995	#	#	0.32643932359860006;1.5862528175994	#	#	#	#	-8.171749841799;-6.486149100961	#	#	#	#	#	#	#	#	0.36999391554785;1.59112972582015	#	#	#	#	#	0.91349767924571;1.8824813265142901	#	#	#	1.0587730754157199;1.6134049284842802	-8.774198814284;-4.8103515288528	#	-8.0702442632072;-6.0039429866902	0.2973970616932816;1.836952522830155	#	#	#	#	-8.951482065363699;-5.6202579017562995	#	#	#	#	#	#	#	-8.8211003672096;-5.3662873061408005	#	-9.966567315937;-5.0555965236774	1.0173379633518698;1.8447942172145	-9.7307467762205;-5.3675492486195004	#	#	0.5043829950760751;2.13703688393404	#	0.55673550443714;1.57871204144395	#	#	-10.2342053392076;-7.284040175305501	#	#	#	#	0.492586532683231;1.011140868762769	-11.4070377379485;-7.880125635265	0.4748202447510439;1.521895179190956	#	#	-11.149025447028599;-8.5988462715714	#	#	#	#	#	#	-0.14209502783443995;0.89842285743244	#	#	home	0.1	1.0	1	37.586624	9852	9852	0.2875	37.586624	0	0
#	#	#	#	-5.542247441740351;0.273401853177877	0.08734835317498002;0.60189984818302	#	-0.11625885932870006;0.6869698714929999	#	#	#	0.007111836539499983;0.8484826202105	#	#	#	-0.23717036193868002;0.86652246391668	-5.0213935741962;-0.9018222033238001	#	#	#	-4.4706362129534005;-1.7232827329793998	-0.15569151748979;0.7648570164077899	#	-0.28787111844372004;0.83851293301772	-3.97859171230585;-2.17794459951415	#	-5.5877039990001;-1.0490666509798996	-0.029702426952090022;0.61081218734409	-6.33761945291005;-3.0124484239099507	-1.188683684269329;0.7666795802742199	#	0.18798779189549997;0.5958053309165	-5.7285613472827;-1.8919785503172994	-0.254340287936375;0.44339824626512503	#	#	#	#	-6.589358079991;-2.6012212555090004	#	#	#	#	-0.22012024444335998;0.72992880427136	#	-0.15748871347792498;0.9746184093759249	#	#	#	-0.08718163304852006;0.5152946403905201	#	-0.005254992322510088;0.80009145314651	-7.94186102415925;-3.90920876380075	-0.3770642204095801;0.7758866220655801	#	#	-8.4074239146194;-2.3441703430774496	#	#	#	#	#	-8.8528389601428;-5.8322013209572	0.034804299547427475;0.6584611295765725	#	#	-8.4914545207625;-6.8289289425175	#	-10.19819274980055;-7.134060986872349	-0.16664355315257157;0.9107092673565715	#	#	#	#	#	#	#	#	#	0.042870864269139886;1.9746125030185917	city_center	0.1	1.0	1	53.788288	9853	9853	0.3875	53.788288	0	0
#	#	-2.5895487303342097;-0.44106536488578985	-0.20199926952995995;0.872974153668455	#	0.21974908575250002;0.6347099688235001	#	#	#	0.02944250749462496;1.326508883763375	#	0.029947629046309987;0.68621684030969	#	-0.12603285741149994;0.8253572768555	#	#	-6.467601896334;-3.809813915125999	-0.4989097623582396;1.02992518416916	-7.09006535050925;-3.9954778779507505	0.3185847346228;0.8522392267332001	#	#	#	-0.242457319306;1.142441104622	-7.655383778200401;-4.4542333554596	#	#	0.06189483433159998;0.75458991308306	#	#	-6.460602956481351;-5.399742525908599	-0.052976495884380026;0.66114617267312	#	#	#	-0.6819460613695196;0.6760593743500201	#	#	-8.038266843801;-4.726085413299	#	#	#	-8.2994455694082;-5.8680385757718	#	#	#	#	#	#	-0.2628991746548801;0.9635703819888801	#	0.07245782050776;0.8158545394022401	-9.294031770427999;-5.421300198123681	#	-9.652344842459;-6.0684720924410005	#	#	0.08107990245274999;0.60289433050125	-10.477116473162999;-6.610805819796999	0.42403320865051597;1.06850633531993	-10.1160188906114;-6.6074041588223	#	#	#	#	#	-10.677335482276499;-8.1252486049805	#	-10.4295661477593;-8.573674634900701	#	-10.1487734269381;-8.2581233485819	-0.043551001969391434;1.1124079827573914	-10.3839378402725;-7.783366094267501	#	#	#	-10.18715869885705;-9.007913852702949	#	-10.315670297862798;-9.0920551222172	0.14066565614027493;1.047819767893725	tram	0.2373046875	0.75	1	58.0	9976	9854	0.425	58.0	3	4
-3.067776254216475;0.9479116463964752	0.16529482639128001;0.74039194014072	-2.5895487303342097;-0.44106536488578985	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.4989097623582396;1.02992518416916	#	0.3185847346228;0.8522392267332001	-7.4066351126204;-3.0672882898436	0.22842969909076;1.05504470912124	#	0.26422853691548;0.74432665721052	#	0.370110934010375;0.832593608239625	#	0.32758017021894004;0.7188329002764	-6.78473534887575;-4.4096131853042495	-0.18198274699097994;1.5312748399143206	#	-0.052976495884380026;0.66114617267312	#	#	#	#	#	#	-8.038266843801;-4.726085413299	-0.13936156640188013;1.0946074672638801	#	-0.17404818668322997;1.20404677834523	#	-0.14063464749825;0.84899977824625	#	-0.2069518322741501;1.01224045387615	#	#	-8.031568615445;-5.8000149452602	#	#	#	#	#	-9.652344842459;-6.0684720924410005	0.09412159274898002;0.8435208020530199	#	-0.030571498501559935;0.97131220335156	-10.228159199505;-7.466508732815001	#	#	0.03818458088496818;1.018096949007032	-9.7387685497403;-8.066629856619699	#	#	#	-10.677335482276499;-8.1252486049805	0.21746991106095448;0.8636305303011804	#	#	#	#	#	#	#	#	#	#	-10.315670297862798;-9.0920551222172	#	tram	0.13168724279835387	0.6666666666666666	1	55.2	9976	9854	0.35	55.2	4	6
-4.654129667986675;-0.09394171305332488	#	#	#	#	0.005173602732220006;0.98448128677978	#	#	#	#	#	#	-5.32650111365375;-3.21950018760625	#	-5.0671949396956;-2.7722299252443996	#	#	0.008062277753439984;0.9185532883185601	#	#	#	#	-6.770281692260601;-2.7361126667471343	0.048641489574479946;0.99037241784552	-6.982349077250101;-2.8475297812099005	#	#	#	#	#	#	0.07030369668929998;0.6412482513187001	#	#	-7.2724646079274;-3.1461771807326007	#	#	#	#	#	#	-0.52811840960533;1.06872178796733	#	#	-8.63702193355255;-3.9214559059474503	-0.38012629863221503;0.7868148895402151	-6.8977876307088;-3.7479872496911995	#	#	#	-8.0357583477278;-4.7174069788322	0.029320764863569937;1.261537924805371	-6.9711217489412505;-3.99621434375875	0.022003057037140006;0.69312369668686	#	#	-7.97428432611075;-5.80647100126925	#	#	-0.23908981370825205;0.9538239359662521	#	#	#	-0.13608105829856004;0.7710561490165599	-9.909011114226;-6.9931113240939995	-0.41588103651336694;0.7556676487033669	#	-0.1084724735347645;0.3963672269987645	-9.215356976653903;-8.3076373684438	#	#	-0.5423223894636442;0.7487043097282005	-10.74150573611;-7.671978429350001	-0.40648180206673956;0.8504903824267396	#	#	-9.9836630380548;-8.2683978072852	-0.093467565674408;0.634894954012408	-9.7883112875917;-8.802621284988302	#	library	0.0018804117174062874	0.4318181818181818	1	35.286336	9855	9855	0.3875	35.286336	0	0
-5.2158317332863255;-1.608518873413675	0.031382651250600024;0.7502540434374	#	-0.14291481081957502;0.916355268549575	#	-0.14143769009035995;0.82127155863436	-5.935493153016299;-2.7765931980837	0.16322945464980004;0.7931362016501999	#	#	-6.5905127941681005;-2.6504095002919	#	#	0.1645090554488201;1.19201040045718	-6.722641634943601;-2.5152057751164	0.24025321607926992;1.17149403789473	-6.038424569909701;-2.9155236919903	#	-6.39234885865095;-2.05992639706905	#	#	-0.11905563807147007;0.9517865340134701	#	#	-6.1273102662733;-3.0595411111467	#	#	#	#	0.02962205925939504;0.7531340506746049	#	-0.17821612836250011;1.0452364887005001	-6.2812847657518;-3.7235629011082	#	-6.515366325459601;-3.9976316241204004	-0.12965570282307515;1.1701836551310751	-6.457846407107801;-4.5819587384122	#	-6.7060658871520005;-4.813390784008	-0.11442788469504006;0.9432598584470401	#	#	#	#	#	#	-7.8760233147492;-4.1356353622908	-0.11252920260552507;0.986603376197525	#	#	-7.921691394149001;-4.343077172791	-0.12110714944786011;0.99398792889386	-7.018585495366;-4.903095785014	#	-7.3054608496868;-4.9596532314932	#	-8.20236979408455;-5.78680637497545	#	#	#	#	0.254420093079683;1.030184051176317	#	0.10016345028624496;1.120692808515755	#	#	-9.856566443704999;-7.481529903355	0.14679819724475207;1.044290998193248	-10.20120394022405;-7.682494029915949	#	-9.7191927934742;-8.5760090251658	-0.043968974706884045;1.017239273566884	#	#	#	0.09893603867811501;0.6384825394618849	#	-0.17418907141178402;0.970380602381784	#	#	residential_area	1.6935087808430282e-05	0.1111111111111111	1	53.63478010740736	9970	9857	0.475	53.63478010740736	2	18
-3.8655108993914995;0.21823950801149983	#	-4.43796066487799;-2.68011063860201	#	#	#	#	#	#	#	#	0.02032929277488993;0.71025333538511	#	-0.3590047804112499;1.0680804209892498	#	-0.05692298960374503;0.72863863925583	#	#	-7.6914433499087504;-3.0324471550923002	-0.09681845096867497;0.620279772804675	-6.294655369025;-4.634724327855	#	#	#	#	#	#	-0.11226856280831998;1.07021995589232	#	-0.026085028669869947;0.54509033938758	#	0.04115771107546001;0.64472766882654	-7.5147086168162;-4.6877528716837995	0.048314959029365;0.697142224398635	-8.6716059018644;-4.8950038498556	0.11114876785821493;0.6510820396237851	-8.3363345786912;-4.3066499570487995	-0.17339293469849998;0.8919660698405001	-8.362781132019;-5.591364016701	#	#	#	#	-0.02932443816881003;1.11865149569481	#	#	#	#	-7.8787972647966;-7.128958093338873	#	#	-1.2810650268362689;0.65765430964178	#	#	-9.8093522374918;-5.8345115511082	#	#	#	-9.546831896784301;-6.950880458095701	#	#	#	#	#	#	-0.1393082689433669;1.032240416273367	#	0.16432954523295445;0.7813558458850456	-10.63428314290045;-7.408566941979551	#	#	-0.012931896227376505;0.9535256155933765	#	#	#	#	#	#	-10.1876064202501;-8.5097173127458	0.25920710589238505;0.869474417435615	bus	0.004115226337448558	0.3333333333333333	1	53.0	9982	9858	0.3625	53.0	1	3
#	#	-4.43796066487799;-2.68011063860201	-0.00620323099547998;0.61009936063748	-5.9309916724599;-1.9040369626400997	-0.03918464673905997;0.6856406394111799	#	#	#	#	#	#	-6.6842685520069995;-4.035467387833	#	-6.855670462660799;-3.7957171100591998	0.14230182552016996;0.822582230999745	-6.0804112921287;-3.6219574095112996	#	-7.021026564167699;-2.5337975623112503	#	#	#	-6.4730152336286;-4.7667892313114	-0.11227174982648003;0.79252855380648	#	-0.10558923630998507;0.6528823494259851	-7.2657243164735;-4.2173857991465	#	-7.82307796568025;-4.769349469659749	0.07396625195442;0.36645289275353354	#	#	-7.4620755280207005;-4.9716621334993	#	#	#	#	#	#	0.08992007329801993;0.6628342674999801	#	-0.1175879420663899;1.17300892994439	-8.2525925118476;-5.0107165203324	#	-9.77983608330255;-5.064270055697451	#	#	#	-7.8787972647966;-7.128958093338873	#	-8.8403878919578;-5.5220365230622	-0.20964186240178;1.22445040580975	#	#	-9.8093522374918;-5.8345115511082	-0.38394001560670493;1.052408468892705	#	-0.24392234864516998;0.9239311801745	-9.7080234825626;-6.725440978537401	#	#	-0.1720894002765614;0.9555607991668043	-9.388633189182901;-7.6086145803771	#	-10.1935183189055;-7.1734792505545	#	#	#	-10.63428314290045;-7.408566941979551	#	-9.7952456415844;-8.388250234435601	-0.17935725640078848;0.9535256155933765	-10.1741147008825;-8.2556601341575	#	-11.39060895627805;-8.1658825498668	0.17093150872554946;0.8723419597444506	-9.84986413482282;-8.99163386123375	#	#	#	bus	1.0	1.0	1	49.0	9982	9858	0.4625	49.0	1	1
-5.19437792950125;-1.79125258999875	0.022951262933280037;0.59804837668272	-5.49904414141405;-1.2671829670459496	#	#	#	#	#	-5.796499713594001;-1.3736416662060003	#	#	0.0009363135071399631;1.11154574795286	#	-0.21147032810989996;1.1204758598639	-5.5257060367676;-3.5494861632124	0.22334710896223497;1.033871527949765	-5.738879409624;-3.0810914284159994	0.3848832441904169;0.9496899726133201	#	#	-6.3278172903564;-3.2735441746036	-0.04708613934757;1.2116230804715702	#	#	#	#	-7.4291966810316;-2.5518550533083997	-0.18270917596131997;0.99977934273932	-6.54175636984065;-4.03091293977935	0.13915337333633504;0.795361923689665	#	#	#	#	#	#	#	-0.18616099310923012;1.0283482720652302	#	-0.1449080898394201;1.04499062119542	#	#	#	-0.242807268447695;0.7666198458116951	-8.380483936253599;-4.763063421926399	-0.163196444727155;0.516067828985155	-7.0314491820136;-4.9972031026064	0.038943403489289985;0.87828100912071	#	-0.08602377785252013;1.0543777397285201	-8.8883317729002;-5.049454699079801	0.1000028523564;0.9093053804530075	-8.383687829865499;-5.342671371234499	#	-8.7821313479824;-5.6543878570576	-0.034630401528459975;0.54823565015246	-8.9082784980435;-7.0501527910365	#	-9.195255680626;-6.985935307274	0.14770859151162796;0.617644311080372	-8.986356192406335;-5.9475587204775	-0.1842486811746744;0.6935894819346744	#	#	#	-0.374932276143196;0.931056422131196	-10.5359677411;-7.68592389268	#	-10.090393356001151;-8.72056866793885	#	#	#	-11.0578322023625;-8.286731161537501	-0.05334221571266551;1.1285868532886656	-10.88220839577875;-7.765108777261251	#	-10.742330913253952;-9.77749422094605	-0.3987179140567554;0.9784532513839039	#	#	cafe/restaurant	0.03125	0.5	1	50.8688	9969	9859	0.525	50.8688	4	8
-5.19437792950125;-1.79125258999875	0.022951262933280037;0.59804837668272	-5.49904414141405;-1.2671829670459496	#	#	#	#	#	-5.796499713594001;-1.3736416662060003	#	#	0.0009363135071399631;1.11154574795286	#	-0.21147032810989996;1.1204758598639	-5.5257060367676;-3.5494861632124	0.22334710896223497;1.033871527949765	-5.738879409624;-3.0810914284159994	0.3848832441904169;0.9496899726133201	#	#	-6.3278172903564;-3.2735441746036	-0.04708613934757;1.2116230804715702	#	#	#	#	-7.4291966810316;-2.5518550533083997	-0.18270917596131997;0.99977934273932	-6.54175636984065;-4.03091293977935	0.13915337333633504;0.795361923689665	#	#	#	#	#	-0.05823642738806506;0.801657301720065	#	-0.18616099310923012;1.0283482720652302	#	-0.1449080898394201;1.04499062119542	#	#	#	-0.242807268447695;0.7666198458116951	-8.380483936253599;-4.763063421926399	#	-7.0314491820136;-4.9972031026064	0.038943403489289985;0.87828100912071	#	-0.08602377785252013;1.0543777397285201	-8.8883317729002;-5.049454699079801	0.1000028523564;0.9093053804530075	-8.383687829865499;-5.342671371234499	0.09065220872909996;0.6929399622609	-8.7821313479824;-5.6543878570576	-0.034630401528459975;0.54823565015246	-8.9082784980435;-7.0501527910365	#	-9.195255680626;-6.985935307274	#	-8.986356192406335;-5.9475587204775	-0.1842486811746744;0.6935894819346744	#	#	#	-0.374932276143196;0.931056422131196	-10.5359677411;-7.68592389268	#	-10.090393356001151;-8.72056866793885	#	#	#	-11.0578322023625;-8.286731161537501	-0.05334221571266551;1.1285868532886656	-10.88220839577875;-7.765108777261251	#	-10.742330913253952;-9.77749422094605	-0.25282624618190397;0.9784532513839039	-11.3527679871996;-9.585323844600401	#	residential_area	0.0	0.0	1	50.8688	9859	9859	0.5375	50.8688	0	8
